classification,category,Exams,Exam Name,Extract Text,Question Text,Choice A,Choice B,Choice C,Choice D,Choice E,Choice F,Choice G,Correct Answer,Rationale,Image URL,Question Type,Heading
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,He was ____ by her kind words.,Affect,Effect,Effected,Affected,,,,D,"In this sentence, the correct word to use is 'affected.' 'Affect' is a verb meaning to influence or produce a change in something, while 'effect' is a noun denoting a change that results from an action. 'Effected' is the past tense of 'effect,' but in this context, the correct form is 'affected' as it is used to describe the emotional impact of her kind words on him.",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,Which sentence is grammatically correct?,Its plastic eye is hanging by a thread.,The toy raccoon is missing it's left ear.,It's the toy that looks like a raccoon.,Our dog took it's toy with him.,,,,A,"The correct answer is A. In this sentence, ""Its"" is used correctly as the possessive form, indicating ownership of the plastic eye. In option B, ""it's"" is incorrectly used instead of the possessive ""its."" In option C, ""It's"" is incorrectly used as a contraction for ""it is"" .In option D, ""it's"" is again incorrectly used for possession, which should be ""its."" Thus, option A is the only grammatically correct sentence.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,"Which word is NOT USED CORRECTLY?
Ain't it true that during the playoff, the team's performance was sure to captivate the audience?""",Ain't,During,Sure,Playoff,,,,A,"The word 'ain't' is colloquial and informal, often considered incorrect in formal language use. The correct form would be 'is not' or 'isn't.' The other choices 'during,' 'sure,' and 'playoff' are all used correctly in the sentence. 'During' is a preposition indicating a period of time, 'sure' is an adjective expressing confidence or certainty, and 'playoff' is a noun referring to a competition to determine a final winner",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,"Select the word or phrase in the sentence that is not used correctly: The nurse told the patient, 'This shot will make you feel ____.'",better,more sleep,more better,sleepily,,,,A,"The correct answer is A. 'Better' is the correct term to indicate an improvement in the patient's condition. The other choices, 'more sleep' and 'sleepily,' do not fit the context of the sentence. 'More better' is also grammatically incorrect as 'better' already indicates improvement without the need for 'more.' Therefore, 'better' is the appropriate word to use in this sentence.",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,"Which word is not used correctly in the context of the following sentence? After ringing up the nails, the cashier handed Nedra her receipt and change.",ringing,cashier,recipe,change,,,,C,"The word 'recipe' is not used correctly in the sentence. The correct word should be 'receipt,' which refers to a written acknowledgment of receiving something or the list of items purchased, rather than 'recipe,' which is a set of instructions for preparing a particular dish.",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,"Select the word or phrase that makes the following sentence grammatically correct: Sometimes, the condition ___ with an unusual symptom - vertigo.",presense,presents,present,prescience,,,,B,"The correct answer is 'B: presents.' In this sentence, the word 'presents' is the correct form of the verb to use with 'the condition.' 'Presense,' 'present,' and 'prescience' are incorrect in the context of the sentence. 'Presense' is a misspelling, 'present' is a noun, and 'prescience' means foresight, which does not fit the sentence. Therefore, 'presents' is the only grammatically correct choice that makes the sentence accurate.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,Select the word or phrase that makes this sentence grammatically correct. Children generally ___ with others of the same size and age.,play,playing,plays,are played,,,,A,"Correct Answer: A (play)

Rationale:
1. In this sentence, ""Children"" is the subject, which is a plural noun, so the verb should also be plural.
2. ""Play"" is the correct plural form of the verb to agree with ""Children.""
3. ""Playing"" is a gerund and cannot function as the main verb in this context.
4. ""Plays"" is singular, so it does not agree with the subject ""Children.""
5. ""Are played"" is passive voice and does not fit the active nature of the sentence. 

Summary:
Choice A is correct because it is the appropriate plural form of the verb to match the plural subject ""Children."" Choices B, C, and D do not agree in number with the subject or are grammatically incorrect for this context.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,Select the best word for the blank in the following sentence: Birds _______ merrily as they greeted the new day with enthusiasm.,chirped,are chirping,will chirp,will have chirped,,,,A,"The correct answer is 'chirped.' In the sentence provided, the action of birds chirping is described in the past tense ('greeted,' 'merrily'), indicating that the appropriate verb form to use is also in the past tense. 'Chirped' is the correct past tense form of the verb 'chirp' and fits the context of the sentence.",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,Everyone thought that was the easiest test of the whole course.,Most easiest,Easiest,Easy,Most easy,,,,B,"The correct answer is 'B - Easiest.' In this sentence, the superlative form 'easiest' should be used to compare the test to others in the course. 'Most easiest' (Choice A) and 'Most easy' (Choice D) are incorrect as 'easiest' is already the superlative form of 'easy.' 'Easy' (Choice C) is a comparative form and does not accurately describe the test in comparison to others. Therefore, 'Easiest' is the most suitable choice in this context.",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,"The surgeon started to perform the operation, but the patient was not yet completely under anesthesia.",Started to,Perform,Was not,Completely under,,,,B,"The correct choice is 'B: Perform.' The word 'preform' in the original sentence is incorrect; it should be 'perform.' 'Started to' is grammatically correct. 'Was not' and 'completely under' are also correct in the context of the sentence. Therefore, the correct answer is 'B: Perform,' as it is the only choice that needed correction.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,What is the CORRECT CONTRACTION for 'will not'?,Won't,Willn't,Wouldn't,Will'nt,,,,A,"The correct contraction for 'will not' is 'Won't.' In English, 'won't' is the standard contraction used for expressing 'will not.' It is formed by combining 'will' and 'not,' where the 'o' in 'not' is replaced by an apostrophe to form 'won't.' Choices B, C, and D are incorrect as 'willn't,' 'wouldn't,' and 'will'nt' are not standard contractions for 'will not.' Therefore, option A, 'Won't,' is the correct contraction.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,Select the sentence that is grammatically correct.,Most people want to take there test in the morning.,We want to know there test results as soon as possible.,There going to post the test scores this afternoon.,"The teacher told the student, Put the test there.",,,,D,"Correct Answer: D

Rationale:
Sentence D is the only grammatically correct sentence as it uses ""there"" correctly as a location indicator. The other choices misuse ""there"" instead of ""their"" or ""they're."" In sentence D, ""there"" is used to indicate a location where the test should be placed, making it the correct usage in this context. The other choices have errors such as using ""there"" instead of ""their"" to show possession (Choices A and B), or using ""there"" instead of ""they're"" as a contraction for ""they are"" (Choice C). Therefore, sentence D is the only option that is grammatically correct in terms of the usage of ""there.""",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,A tuberculin skin test should be read within 24 hrs ___ administration.,of,since,as,from,,,,A,"The correct preposition to use in this context is 'of.' A tuberculin skin test should be read within 24 hours of administration to accurately interpret the results. Reading the test after this timeframe may lead to inaccurate results, affecting the interpretation and decision-making process regarding the individual's health status.",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,"Select the best words for the blanks in the following sentence: The patient wanted to...........down on the bed, but first she had to.........her tray of food on the table.","lie, lay","lay, lie","lie, laid","lain, lying",,,,A,"In the sentence, 'lie' is the correct word for the patient expressing the desire to position herself on the bed, and 'lay' is the correct word for placing the tray of food on the table. The verb 'lie' does not require an object, as it is an intransitive verb, making it the suitable choice for the first blank. On the other hand, the verb 'lay' is a transitive verb that requires an object (the tray), which makes it the suitable choice for the second blank. Therefore, the correct words for the blanks are 'lie, lay,' making choice A the correct answer.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,Most children must learn for the importance of good manners.,Them,Themself,Itself,Themselves,,,,D,"The correct answer is 'D: Themselves.' In this sentence, 'children' is a plural noun, so the reflexive pronoun that matches it should also be plural. 'Themselves' is the correct reflexive pronoun to use with 'children.' It is important to match the pronoun with the noun it refers to in terms of number and gender. Therefore, the correct form to use in this context is 'themselves,' making it the most appropriate choice in this sentence.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,"Select the best word or words for the blank in the following sentence. The nurses, except for Henry, ____________.",waits,is waiting,are waiting,was waiting,,,,C,"The correct answer is C, 'are waiting.' In this sentence, the subject 'nurses' is plural, so the verb should also be plural. 'Are waiting' is the correct form to match the plural subject 'nurses.' The sentence should read, 'The nurses, except for Henry, are waiting.'",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,"Select the correct word(s) to make the sentence grammatically correct. As we celebrated the start of the evening's festivities, our glasses ___ and a toast was made by our host.",were raised,were rosed,were risen,arose,,,,A,"Correct Answer: A

Rationale:
1. The verb 'raised' is the correct past tense form of 'raise' to describe the action of lifting glasses.
2. 'Rosed' in choice B is incorrect as it is not a proper past form of 'raise'.
3. 'Risen' in choice C is incorrect as it is the past participle form, not the past tense form.
4. 'Arose' in choice D is incorrect as it is the past tense form of 'arise' which does not fit the context of raising glasses.",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,"What is the correct preposition to complete the sentence?
A tuberculin skin test should be read within 24 hours __________ administration.
",of,since,as,from,,,,A,"The correct preposition to use in this context is 'of.' The sentence structure requires 'of' to indicate the specific time frame (24 hours) in relation to the action (administration). Therefore, the sentence should read: 'A tuberculin skin test should be read within 24 hrs of administration.' This preposition correctly links the time frame to the action being performed.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,"In the following sentence, which word is a direct object: The nurse helped the patient with the medication?",helped,nurse,patient,medication,,,,C,"In the sentence 'The nurse helped the patient with the medication,' the direct object is the recipient of the action performed by the subject. The direct object answers the question 'helped whom?' indicating the recipient of the action. In this sentence, the word 'patient' is the direct object as it is the recipient of the help provided by the nurse. Therefore, 'patient' is the correct choice for the direct object in this sentence.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,"Choose the correct form of the verb to complete the sentence: If I ___ you, I'd leave now.",Were,Is,Be,Was,,,,A,"The correct answer is 'A: Were.' This question is a conditional sentence expressing a hypothetical situation. In English, when the subject of a sentence is different from the speaker and the verb tense is past, we use 'were' for all subjects. Therefore, the correct form in this case is 'If I were you,' not 'If I was you.' The use of 'were' in this context is known as the subjunctive mood, indicating a situation that is contrary to reality or unlikely to happen.",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,"When a person finds ----------------- in a stressful situation, it helps to breathe deeply.",Oneself,Yourself,Themselves,Itself,,,,A,"The correct answer is 'Oneself.' When referring to an individual in a general context, 'oneself' is the appropriate reflexive pronoun. In this sentence, the emphasis is on the individual taking action to calm oneself down in a stressful situation, making 'oneself' the correct choice. It is important to use reflexive pronouns correctly to ensure clarity and grammatical accuracy in writing.",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,Children generally ________ with others of the same size and age.,Play,Plays,Played,Playing,,,,A,"The correct answer is 'A: Play.' In this sentence, 'Children' is a plural subject, so the verb should also be plural. 'Play' is the correct plural form to match the subject 'Children.' Therefore, the sentence should read as: 'Children generally play with others of the same size and age.' This choice maintains subject-verb agreement, ensuring that the sentence is grammatically correct.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,Coffee experts feel that the best coffee blend is a dark blend.,More great,Great,Best,Greatest,,,,C,"The correct answer is 'C: Best.' In this sentence, the superlative form 'best' should be used to describe the highest quality coffee blend. 'More great' in choice A is incorrect because 'great' already implies superiority. 'Great' in choice B is not the superlative form needed in this context. 'Greatest' in choice D is not the appropriate choice as 'best' is the superlative form of 'good' and 'great'. Therefore, 'best' is the most suitable choice to convey the idea that the dark blend is of the highest quality among all coffee blends.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,Scissors should never be ------------- by the handle.,Carrying,Carries,Carried,Carry,,,,C,"The correct answer is 'C: Carried.' In this sentence, 'carried' is the appropriate past participle form of the verb 'carry.' The sentence structure requires a passive form to indicate that the scissors should not be the ones performing the action. Therefore, the correct usage is 'Scissors should never be carried by the handle.' The passive construction emphasizes the importance of not carrying the scissors in a specific manner.",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,Select the word or phrase that makes this sentence grammatically correct: 'The student was very proud of ____ when he aced the test.',him,hisself,he,himself,,,,D,"The correct answer is D, 'himself.' In this sentence, 'himself' is the reflexive pronoun that correctly completes the sentence. Reflexive pronouns like 'himself' are used when the subject and object of a sentence refer to the same person or thing. Therefore, the sentence should be: 'The student was very proud of himself when he aced the test.'",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,"Which word in the following sentence is a conjunction? The little girl wanted a cookie, but she didn't take one.",little,but,take,the,,,,B,"The correct answer is B, 'but.' A conjunction is a word that connects words, phrases, or clauses in a sentence. In this case, 'but' is connecting two contrasting ideas in the sentence: the little girl wanted a cookie, but she didn't take one. 'Little' is an adjective describing the girl, 'take' is a verb, and 'the' is an article. Therefore, 'but' is the conjunction in this sentence.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,Which of the following sentences is grammatically correct?,"Walking home from class, the students watched the snow begin to fall.","Walking home from class, the snow began falling on the students.","Walking home from class, snow fell on the students.","Walking home from class, the students watched the snow fall.",,,,A,"The correct sentence structure should have the subject performing the action. In choice A, 'the students' is the subject watching the action 'the snow begin to fall,' which is grammatically correct. Choices B and C have errors in subject-verb agreement and clarity. Choice B implies that the snow is performing the action of falling on the students, which is awkward and lacks clarity. Choice C lacks a clear subject for the action of snow falling. Choice D uses 'fell' instead of 'fall,' which is incorrect in this context. Therefore, option A is the grammatically correct sentence.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,"Before his death at age 82, comedian Rodney Dangerfield's motto was, 'I don't get any respect.'",No,Was,At,Before,,,,A,"The correct answer is 'A: No.' The original sentence uses a double negative 'don't get no respect,' which is grammatically incorrect. Using 'any' instead of 'no' corrects the double negative, making the sentence grammatically accurate. Therefore, the corrected sentence reads, 'I don't get any respect,' aligning with standard English grammar rules.",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,"After throwing their sleeping bags into the backseat of their car, they...................more than 400 miles to reach their destination.",Driving,Having driven,Drove,Had driven,,,,C,"In this sentence, the correct form is 'drove' as it is the simple past tense of the verb 'drive.' The action of driving more than 400 miles occurred after they threw their sleeping bags into the backseat. 'Driving' (choice A) is in the present participle form and does not fit the context. 'Having driven' (choice B) is in the present perfect tense, which is not suitable based on the sequence of events. 'Had driven' (choice D) is incorrect due to the incorrect use of 'had' with the past tense form of the verb. Therefore, the correct answer is 'C: Drove.'",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,"Select the word or phrase that makes the following sentence grammatically correct: Sometimes, the condition.............with an unusual symptomÃ„ÂÃ¢â€šÂ¬""vertigo.",presence,presents,present,prescience,,,,B,"The correct answer is 'presents.' In this sentence, 'presents' is the correct verb form that agrees with the subject 'condition.' 'Presence' (choice A) is a noun, 'present' (choice C) is an adjective, and 'prescience' (choice D) means foresight, none of which fit the sentence structure. Therefore, 'presents' is the appropriate choice to maintain grammatical correctness. The sentence structure requires a verb to show the action of the condition, and 'presents' is the correct third-person singular form of the verb 'present' in this context.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,Which of the following sentences is grammatically correct with a misplaced modifier?,The child's torn shirt was lying on the floor,The torn child's shirt was lying on the floor,The child's shirt was lying on the floor torn,"The child's shirt, torn, was lying on the floor",,,,A,"In this question, the correct answer is 'A.' The sentence 'The child's torn shirt was lying on the floor' is grammatically correct. The modifier 'torn' correctly describes the shirt, and it is placed next to the noun it modifies, 'shirt.' In the other options, the modifier is misplaced, leading to awkward and incorrect sentence structures. Placing the modifier 'torn' after 'shirt' in options B, C, and D results in a misplaced modifier, making the sentences grammatically incorrect. Option D introduces a comma to set off the modifier 'torn,' making it a non-restrictive clause and correcting the placement issue.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,"A) Mr. John Ryan
B) 1600 Pennsylvania Ave
C) Washington, DC
D) 2003",Place these lines for an address in the correct order.,"A, B, D, C","A, C, B, D ","B, A, D, C ","C, B, A, D",,,,A,"The correct order for a standard address is as follows: the recipient's name, street address, apartment or suite number (if applicable), city, state, and ZIP code. In this case:

A) Mr. John Ryan - This is the name of the recipient and should come first.
B) 1600 Pennsylvania Ave - This line provides the street address and follows the recipient's name.
D) 2003 - This represents the apartment or suite number, which is typically placed after the street address.
C) Washington, DC - Finally, the city and state should come last.
Thus, the correct order is A, B, D, C (Mr. John Ryan, 1600 Pennsylvania Ave, 2003, Washington, DC), which follows the conventional structure of an address. Options B, C, and D do not correctly adhere to this standard format.",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,Select the word or phrase that makes the sentence grammatically correct. It will take a lot more than that to make ___run that!,myself,I,me,meself,,,,C,"Correct Answer: C (me)

Rationale: The correct pronoun to use in this sentence is ""me"" as it functions as the object of the verb ""make."" The sentence structure requires an object pronoun, not a subject pronoun. ""Myself"" (A) and ""I"" (B) are both subject pronouns and cannot be used as the object of the verb ""make."" ""Meself"" (D) is not a standard pronoun in English and is considered nonstandard or dialectical. Therefore, the correct choice is ""me"" to maintain proper grammar and sentence structure.

Summary:
A: Incorrect. ""Myself"" is a reflexive pronoun used for emphasis or to refer back to the subject.
B: Incorrect. ""I"" is a subject pronoun and cannot function as the object of the verb ""make.""
C: Correct. ""Me"" is the object pronoun needed in this context.
D: Incorrect. ""Meself"" is",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,Economics--------------my least favorite subject at school.,Am,Is,Are,Been,,,,B,"The correct answer is B: 'Is.' In this sentence, 'Economics' is a singular subject, so the correct verb to use is 'is.' The sentence should read: 'Economics is my least favorite subject at school.' When identifying the subject-verb agreement, it's essential to match singular subjects with singular verbs and plural subjects with plural verbs. In this case, 'Economics' is treated as a singular subject, hence the use of 'is' as the correct verb form.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,She went to the party ______ her dislike for the host.,Although,Even though,Despite,In spite of,,,,D,"The correct answer is 'In spite of.' 'Despite' and 'In spite of' are used without 'of' after them. In this context, 'In spite of' is the appropriate choice to indicate that she attended the party despite her dislike for the host.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,Select the best word for the blank in the following sentence: The college ______ he chose is in New York.,which,that,who,what,,,,B,"In the sentence provided, 'that' is the most suitable word to fill in the blank. When referring to a non-human entity, 'that' is the appropriate relative pronoun to use. 'Which' is used for things or animals, 'who' for people, and 'what' to inquire about something. Therefore, 'that' is the correct choice in this context. The use of 'that' makes the sentence grammatically correct and maintains the appropriate relative pronoun for referring to a college, which is an institution.",,Regular,
Nursing Exams,HESI A2,Grammar,Free HESI A2 Grammar Practice Test​,,"Select the correct word(s) to make the sentence grammatically correct: When watching a movie with my wife, she sometimes will ____ her head down in my lap and fall asleep.",lay,lie,set,sit,,,,B,"The correct answer is 'lie.' In this context, 'lie' means to recline or rest in a horizontal position. 'Lay' requires an object (e.g., lay something down). 'Set' and 'sit' do not fit the context of reclining or resting. When choosing between 'lie' and 'lay,' remember that 'lie' is used for reclining or resting, while 'lay' is transitive and requires an object. Therefore, in this sentence, the correct word is 'lie,' as it describes the action of reclining her head down in a resting position.",,Regular,
Nursing Exams,HESI A2,Grammar,Grammar HESI A2 Free Practice Test​,,Which word is not spelled correctly in the context of the following sentence? The climate here is inappropriate for snow sports such as skiing.,climate,here,inappropriate,skiing,,,,B,"The correct answer is 'B' - 'here' should be 'here' in the sentence provided. 'Hear' refers to the act of perceiving sounds, while 'here' indicates a specific location. The sentence is discussing the climate in a particular place, not the act of hearing, making 'here' the incorrectly spelled word in this context.",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Free Practice Test,,Select the word that is not correct in this sentence. The student did not recognize which backpack was her's.,backpack,recognize,student,her's,,,,D,"Correct Answer: D (her's)

Rationale: The word ""her's"" is incorrect in the sentence as it should be ""hers"" without an apostrophe. The possessive pronoun ""hers"" does not require an apostrophe to show possession. The correct form is ""which backpack was hers.""

Summary:
A: ""backpack"" - This word is correct in the sentence.
B: ""recognize"" - This word is correct in the sentence.
C: ""student"" - This word is correct in the sentence.
D: ""her's"" - Incorrect due to the unnecessary apostrophe, should be ""hers.""",,Regular,
Nursing Exams,HESI A2,Grammar,HESI A2 Grammar Practice Test Free Online,,"Which phrase is used incorrectly in the sentence: 
'The mailperson's job is to put the envelope's in every mailbox on the block'?
",Envelope's,Mailperson's,Block,Every,,,,A,"The correct answer is 'C: Envelope's.' The sentence is discussing the task of putting envelopes in mailboxes, so the plural form 'envelopes' should be used instead of the possessive form 'envelope's.' This correction ensures grammatical accuracy and clarity in the sentence.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Math Practice Test,,Ratio and Proportion: 3:5 :: X:10,X = 10,X = 6,X = 3,X = 8,,,,B,"To solve the proportion, set up (3/5) = (X/10). Cross-multiply to get 3 â€” 10 = 5X, leading to X = 6. This means that the correct choice is B, as X is equal to 6 to maintain the same ratio as 3:5 in the original proportion.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Math Practice Questions,,"A woman ran a 24-mile course. She ran the first 6 miles in 1 hour, the second set of 6 miles in 1.2 hours, the third set in 1.5 hours, and the fourth set in 1.6 hours. How long did it take her to complete the course?",5.3 hours,5.4 hours,4 hours,5 hours,,,,A,"To determine the total time taken to complete the 24-mile course, we sum the time taken for each set of 6 miles. The time taken for the first 6 miles is 1 hour, the second set of 6 miles took 1.2 hours, the third set took 1.5 hours, and the fourth set took 1.6 hours. Adding these times together: 1 + 1.2 + 1.5 + 1.6 = 5.3 hours. Therefore, it took her 5.3 hours to finish the 24-mile course.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Practice Math Test,,Calculate the product: (7.2)(0.34) =,14.12,0.234,7.64,2.448,,,,D,"When multiplying decimals, treat the numbers as whole numbers and then position the decimal point in the product so that it has the same total number of decimal places as the numbers being multiplied. In this case, multiplying 7.2 by 0.34 results in 2.448.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,HESI A2 Math Practice Exam Free,,What is the sum of 6 + 12.55 + 5.022?,18.55,23.572,30.572,16.575,,,,B,"To find the sum of 6, 12.55, and 5.022, add them together. 6 + 12.55 equals 18.55. Adding 5.022 to 18.55 gives a total of 23.572. Therefore, the correct answer is 23.572. The sum of these numbers is calculated by adding the individual values together while maintaining the decimal points in their respective places to get the correct total. It's essential to be precise with decimal numbers to ensure the accuracy of the final sum.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Math Practice Test,,How many kilograms are in 0.12 grams?,120.0 kilograms,0.0012 kilograms,0.00012 kilograms,12.0 kilograms,,,,C,"To convert grams to kilograms, we need to divide by 1000 because there are 1000 grams in a kilogram. So, to convert 0.12 grams to kilograms, we divide 0.12 by 1000, which equals 0.00012 kilograms. Therefore, choice C (0.00012 kilograms) is the correct answer. 

Choice A (120.0 kilograms) is incorrect as it incorrectly multiplies instead of dividing by 1000. Choice B (0.0012 kilograms) is incorrect as it divides 0.12 by 100 instead of 1000. Choice D (12.0 kilograms) is incorrect as it wrongly drops the zero in the decimal point conversion.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Math Practice Questions,,"A woman ran a 24-mile course. She ran the first 6 miles in 1 hour, the second set of 6 miles in 1.2 hours, the third set of 6 miles in 1.5 hours, and the fourth set of 6 miles in 1.6 hours. How long did it take her to complete the course?",5.3 hours,5.4 hours,4 hours,5 hours,,,,A,"To find the total time taken to complete the 24-mile course, you add the time taken for each set of 6 miles: 1 hour + 1.2 hours + 1.5 hours + 1.6 hours = 5.3 hours. Therefore, it took her 5.3 hours to complete the course. Each set of 6 miles is a segment of the total 24-mile course. By adding the time taken for each segment, you can determine the total time taken to complete the entire course.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Practice Math Test,,"A patient is consuming a clear diet, and their urinary drainage bag indicates a total output of 1,000 mL in the past 24 hours. The patient's total intake includes 2 8-oz cups of coffee, 1 16-oz serving of clear soup, and 1 pint of water. What is the deficit in milliliters? (Enter a numeric value only. If rounding is necessary, round to the nearest whole number.)",400,450,440,500,,,,C,"To find the total intake, convert each volume to mL: 2 cups of coffee (8 oz each) = 2 x 8 x 29.5735 = 473.176 mL, 1 serving of clear soup (16 oz) = 16 x 29.5735 = 473.176 mL, and 1 pint of water = 473.176 mL. Thus, the total intake is 473.176 + 473.176 + 473.176 = 1,419.528 mL. The deficit is the difference between the total intake and output, which is 1,419.528 - 1,000 = 419.528 mL. When rounded to the nearest whole number, the deficit is 420 mL, making option C, 440, the closest choice.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,HESI A2 Math Practice Exam Free,,What temperature in Celsius is 98.6 degrees Fahrenheit?,30 Celsius,37 Celsius,47 Celsius,21 Celsius,,,,B,"To convert Fahrenheit to Celsius, you can use the formula: C = (F - 32) x 5/9. Substituting 98.6 for F: (98.6 - 32) x 5/9 = 37°C. Therefore, 98.6 degrees Fahrenheit is equivalent to 37 degrees Celsius.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Math Practice Test,,Round to the nearest whole number: 4748 â€” 12 =,372,384,396,412,,,,C,"To find the result of 4748 â€” 12 and round to the nearest whole number, multiply 4748 by 12 to get 56976. When considering rounding to the nearest whole number, 56976 is closest to 57000. Since 56976 is closer to 57000 than to 56000, the rounded answer is 57000. Therefore, the correct rounded answer is 57000, which corresponds to 396 in the given choices.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Math Practice Questions,,"What is the result of adding 4.934, 7.1, and 9.08?",21.114,21.042,20.214,59.13,,,,A,"To find the sum of the numbers 4.934, 7.1, and 9.08, you simply add them together. 4.934 + 7.1 + 9.08 equals 21.114. Therefore, the correct answer is A, which represents the sum of the given numbers. When adding decimal numbers, it is essential to align the decimal points and add each place value carefully. In this case, adding the tenths, hundredths, and thousandths place values correctly leads to the sum of 21.114. Remember to pay attention to the position of the decimals and perform the addition accurately to get the correct total.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Practice Math Test,,Round your answer to the hundredths place: 28 divided by 0.6 =,46.67,0.021,17.5,16.8,,,,A,"To divide 28 by 0.6, you get 46.666... Rounding the answer to the hundredths place means keeping two decimal places. Since the digit after the hundredths place is 6, we round up the last decimal place to get 46.67 as the correct rounded answer.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,HESI A2 Math Practice Exam Free,,"A new mother changes her baby's diaper 6 times a day, on average. How many diapers will the child use in a year?","2,190","2,200","2,500","1,800",,,,A,"To calculate the total number of diapers used in a year, you need to multiply the daily diaper changes (6 diapers) by the number of days in a year (365): 6 â€” 365 = 2,190. Therefore, the correct answer is 2,190 diapers.",,Regular,
Nursing Exams,HESI A2,HESI A2 Math,Free HESI A2 Math Practice Test,,Compare 0.045 to 0.054.,Equal,Greater than,Less than or equal,Less than,,,,D,"When comparing the decimal numbers 0.045 and 0.054, 0.045 is less than 0.054. In decimal numbers, the value increases from left to right. The digit in the tenths place in 0.045 is 0, while the digit in the tenths place in 0.054 is 5. Since 5 is greater than 0, 0.054 is greater than 0.045. Therefore, 0.045 is less than 0.054.",,Regular,
